"disease","activity_type","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","campaign","PAK",0.12688,0.041688,0.268869,0.125238
"COVID-19","campaign","PER",0.836901,0.283987,1.585987,0.742167
"COVID-19","campaign","PHL",0.089578,0.02186,0.173131,0.089403
"COVID-19","campaign","PNG",0.019013,-0.172557,0.267412,0.006055
"COVID-19","campaign","PRK",NA,NA,NA,NA
"COVID-19","campaign","PRY",0.366378,0.100722,0.826144,0.343755
"COVID-19","campaign","PSE",0.10945,0.010787,0.231211,0.109907
"COVID-19","campaign","RWA",0.066922,0.012471,0.145903,0.059378
"COVID-19","campaign","SDN",0.038325,-0.118644,0.193849,0.035889
"COVID-19","campaign","SEN",0.069309,-0.107888,0.282387,0.069887
"COVID-19","campaign","SLB",0.070136,0.010598,0.128685,0.072669
"COVID-19","campaign","SLE",0.018061,-0.056233,0.078133,0.0219
"COVID-19","campaign","SLV",0.20924,0.092298,0.40946,0.209286
"COVID-19","campaign","SOM",0.031997,-0.045433,0.107306,0.030996
"COVID-19","campaign","SRB",1.440709,0.833306,2.420044,1.381257
"COVID-19","campaign","SSD",0.037234,-0.101614,0.178339,0.038134
"COVID-19","campaign","STP",0.008362,0,0.054219,0
"COVID-19","campaign","SWZ",0.089905,0.03561,0.202975,0.086353
"COVID-19","campaign","SYR",-0.006749,-0.258905,0.216753,-0.01552
"COVID-19","campaign","TCD",0.016751,-0.087059,0.106566,0.01868
"COVID-19","campaign","TGO",0.060771,-0.048117,0.188701,0.065926
"COVID-19","campaign","THA",0.965331,0.409024,2.401508,0.87255
"COVID-19","campaign","TJK",0.059758,-0.018438,0.119808,0.055811
"COVID-19","campaign","TKM",0.129142,0.003524,0.26239,0.105715
"COVID-19","campaign","TLS",0.107776,0.020926,0.212162,0.095328
"COVID-19","campaign","TON",0.018146,0,0.132743,0
"COVID-19","campaign","TUN",0.165439,0.062555,0.332936,0.171219
"COVID-19","campaign","TUV",0,0,0,0
"COVID-19","campaign","TZA",0.017609,-0.025151,0.069491,0.01599
"COVID-19","campaign","UGA",0.035916,-0.064894,0.138861,0.034873
"COVID-19","campaign","UKR",0.321226,0.124555,0.662176,0.312088
"COVID-19","campaign","UZB",0.073111,0.018112,0.165392,0.073306
"COVID-19","campaign","VCT",0.003051,0,0,0
"COVID-19","campaign","VEN",0.146484,0.041688,0.274337,0.136333
"COVID-19","campaign","VNM",0.446599,0.205312,0.834656,0.415072
"COVID-19","campaign","VUT",0,0,0,0
"COVID-19","campaign","WSM",0.083604,0,0.301602,0.066352
"COVID-19","campaign","XK",0,0,0,0
"COVID-19","campaign","YEM",0.017099,-0.290557,0.488931,0.009512
"COVID-19","campaign","ZAF",0.566938,0.184754,1.483878,0.480493
"COVID-19","campaign","ZMB",0.043482,-0.005992,0.090079,0.037756
"COVID-19","campaign","ZWE",0.099137,0.013233,0.219908,0.082943
"COVID-19","routine","AFG",0.183883,-0.085866,0.514724,0.160173
"COVID-19","routine","AGO",0.00208,-0.021104,0.02811,0.002108
"COVID-19","routine","ALB",-0.01573,-0.275078,0.226402,-0.009844
"COVID-19","routine","ARM",0.046631,0.002276,0.097882,0.04325
"COVID-19","routine","AZE",0.021907,0.002331,0.039073,0.021201
"COVID-19","routine","BDI",-0.001795,-0.047434,0.032648,0.001405
"COVID-19","routine","BEN",0.060802,-0.096284,0.223564,0.065948
"COVID-19","routine","BFA",0.117385,-0.113541,0.313293,0.119187
"COVID-19","routine","BGD",0.036292,-0.000237,0.0694,0.036087
"COVID-19","routine","BIH",-0.070486,-0.839209,0.627446,-0.039215
"COVID-19","routine","BLR",0.00308,-0.047468,0.049701,0.009494
"COVID-19","routine","BLZ",0,0,0,0
"COVID-19","routine","BOL",0.042124,-0.012354,0.079728,0.046899
"COVID-19","routine","BTN",0.033322,-0.013168,0.079949,0.031039
"COVID-19","routine","CAF",0.09988,-0.1004,0.26851,0.110974
"COVID-19","routine","CHN",0,0,0,0
"COVID-19","routine","CIV",0.028965,-0.041588,0.106425,0.02962
"COVID-19","routine","CMR",0.027779,-0.080606,0.097632,0.03179
"COVID-19","routine","COD",0.183193,-0.137102,0.546125,0.201646
"COVID-19","routine","COG",0.016168,-0.019582,0.044162,0.015936
"COVID-19","routine","COL",-0.011454,-0.129735,0.10424,-0.022205
"COVID-19","routine","COM",0,0,0,0
"COVID-19","routine","CPV",0.060069,-0.064082,0.20886,0.068829
"COVID-19","routine","CUB",0.039535,0.026931,0.051757,0.038187
"COVID-19","routine","DJI",0,0,0,0
"COVID-19","routine","DMA",0,0,0,0
"COVID-19","routine","DZA",0.03076,0.000146,0.064056,0.025747
"COVID-19","routine","ECU",0.00677,-0.10028,0.124471,0.0017
"COVID-19","routine","EGY",0.020004,-0.010337,0.037838,0.022527
"COVID-19","routine","ERI",NA,NA,NA,NA
"COVID-19","routine","ETH",0.013351,-0.300945,0.376469,0.012897
"COVID-19","routine","FJI",0,0,0,0
"COVID-19","routine","FSM",0,0,0,0
"COVID-19","routine","GEO",0.054493,-0.037343,0.140528,0.053067
"COVID-19","routine","GHA",0.046229,-0.074739,0.181884,0.03891
"COVID-19","routine","GIN",0.010193,-0.132914,0.128685,0.018427
"COVID-19","routine","GMB",-0.029172,-0.289258,0.196567,-0.009589
"COVID-19","routine","GNB",0.01506,-0.16064,0.252741,0.017135
"COVID-19","routine","GRD",0,0,0,0
"COVID-19","routine","GTM",0.014231,-0.172324,0.250678,0.008086
"COVID-19","routine","GUY",0,0,0,0
"COVID-19","routine","HND",0.006858,-0.037926,0.051794,0.004929
"COVID-19","routine","HTI",0.000408,-0.022423,0.024382,0.000726
"COVID-19","routine","IDN",0.030738,-0.009876,0.065905,0.034571
"COVID-19","routine","IND",-0.010284,-0.272764,0.190577,-0.020759
"COVID-19","routine","IRN",0.026868,-0.001573,0.063919,0.026394
"COVID-19","routine","IRQ",-0.496872,-5.877652,3.741645,-0.283348
"COVID-19","routine","JAM",0.112729,-2.768787,2.263374,0.329618
"COVID-19","routine","JOR",-0.036402,-0.769557,0.583397,-0.004397
"COVID-19","routine","KEN",-0.00941,-0.102164,0.087751,-0.01512
"COVID-19","routine","KGZ",0.042002,-0.057028,0.135277,0.033156
"COVID-19","routine","KHM",0.023753,-0.003508,0.046501,0.020494
"COVID-19","routine","KIR",0,0,0,0
"COVID-19","routine","LAO",0.010835,-0.042511,0.05971,0.013792
"COVID-19","routine","LBR",-0.010424,-0.117682,0.062938,-0.001639
"COVID-19","routine","LCA",0,0,0,0
"COVID-19","routine","LKA",0.03961,0.006703,0.067028,0.039467
"COVID-19","routine","LSO",0.001986,-0.00206,0.020604,0
"COVID-19","routine","MAR",0.024907,0.006904,0.041111,0.024456
"COVID-19","routine","MDA",0.041046,-0.013191,0.115127,0.043105
"COVID-19","routine","MDG",-0.011506,-0.195299,0.220005,-0.01599
"COVID-19","routine","MDV",0.00212,0,0.024542,0
"COVID-19","routine","MHL",0,0,0,0
"COVID-19","routine","MKD",0.000411,-0.349777,0.614144,-0.089478
"COVID-19","routine","MLI",0.11061,-0.114362,0.40853,0.10498
"COVID-19","routine","MMR",0.019051,0.006706,0.036778,0.01874
"COVID-19","routine","MNG",0.016493,-0.021122,0.060586,0.017787
"COVID-19","routine","MOZ",0.101171,-0.074601,0.246099,0.104696
"COVID-19","routine","MRT",0.015385,-0.014537,0.047047,0.013876
"COVID-19","routine","MWI",0.005682,-0.188018,0.235609,0.025183
"COVID-19","routine","NAM",-0.068125,-0.742214,0.692432,-0.040731
"COVID-19","routine","NER",0.12906,-0.166613,0.378891,0.147659
"COVID-19","routine","NGA",0.060664,-0.024696,0.159386,0.06712
"COVID-19","routine","NIC",0.031075,-0.011201,0.071748,0.033982
"COVID-19","routine","NPL",-0.001543,-0.04788,0.041289,-0.002333
"COVID-19","routine","PAK",0.022659,-0.026071,0.057326,0.02259
"COVID-19","routine","PER",-0.003992,-0.095582,0.066875,-0.006798
"COVID-19","routine","PHL",0.024397,-0.011632,0.062846,0.026664
"COVID-19","routine","PNG",0.002695,-0.093047,0.099433,0.001672
"COVID-19","routine","PRK",NA,NA,NA,NA
"COVID-19","routine","PRY",-0.000189,-0.182865,0.168892,-0.003038
"COVID-19","routine","PSE",0.037061,-0.158238,0.233112,0.039367
"COVID-19","routine","RWA",-0.008879,-0.055135,0.051922,-0.013802
"COVID-19","routine","SDN",0.12119,-0.116785,0.303877,0.12231
"COVID-19","routine","SEN",0.056256,-0.143257,0.230301,0.052277
"COVID-19","routine","SLB",0,0,0,0
"COVID-19","routine","SLE",-0.014883,-0.118165,0.112621,-0.029468
"COVID-19","routine","SLV",0.02898,-0.00791,0.064181,0.029304
"COVID-19","routine","SOM",0.100624,-0.095567,0.28912,0.095567
"COVID-19","routine","SRB",NA,NA,NA,NA
"COVID-19","routine","SSD",0.077988,-0.524461,0.46851,0.092354
"COVID-19","routine","STP",0,0,0,0
"COVID-19","routine","SWZ",0,0,0,0
"COVID-19","routine","SYR",-0.007349,-0.20907,0.292696,-0.017196
"COVID-19","routine","TCD",-0.017024,-0.24588,0.198271,-0.02742
"COVID-19","routine","TGO",0.11513,-0.06657,0.294247,0.113445
"COVID-19","routine","THA",-0.005343,-0.087514,0.083439,-0.012818
"COVID-19","routine","TJK",0.011819,-0.001251,0.023129,0.011939
"COVID-19","routine","TKM",0.012229,-0.149904,0.181004,0.014306
"COVID-19","routine","TLS",0.001687,-0.068316,0.080372,0.001005
"COVID-19","routine","TON",0,0,0,0
"COVID-19","routine","TUN",0.050744,-0.002876,0.110165,0.050769
"COVID-19","routine","TUV",0,0,0,0
"COVID-19","routine","TZA",0.049476,-0.058401,0.159649,0.053313
"COVID-19","routine","UGA",0.097738,-0.096796,0.396704,0.075084
"COVID-19","routine","UKR",0.025995,-0.046328,0.096788,0.028485
"COVID-19","routine","UZB",0.021613,-0.004538,0.048646,0.021247
"COVID-19","routine","VCT",0,0,0,0
"COVID-19","routine","VEN",0.05294,-0.010448,0.098672,0.055444
"COVID-19","routine","VNM",0.014289,-0.020903,0.050138,0.01545
"COVID-19","routine","VUT",0,0,0,0
"COVID-19","routine","WSM",0,0,0,0
"COVID-19","routine","XK",0,0,0,0
"COVID-19","routine","YEM",0.00151,-0.339727,0.375099,-0.013216
"COVID-19","routine","ZAF",0.054108,-0.296677,0.348217,0.071285
"COVID-19","routine","ZMB",0.021182,-0.03657,0.076674,0.021072
"COVID-19","routine","ZWE",0.012698,-0.005069,0.034936,0.010885
"Cholera","campaign","AFG",0.026059,0,0.05841,0.025
"Cholera","campaign","CMR",0.072051,0.008881,0.353045,0.030023
"Cholera","campaign","COD",0.143981,0.03382,0.280363,0.136991
"Cholera","campaign","HTI",0.32492,0.006528,2.950192,0.086905
"Cholera","campaign","MOZ",0.040893,0.000551,0.086092,0.039581
"Cholera","campaign","MWI",0.017197,0.001824,0.035886,0.016897
"Cholera","campaign","NGA",0.108191,0.003825,0.20712,0.106274
"Cholera","campaign","SOM",0.336279,0.013078,0.812874,0.308708
"Cholera","campaign","YEM",0.266551,0,0.489554,0.244209
"HPV","campaign","AFG",5.511216,4.195339,7.874812,5.319483
"HPV","campaign","AGO",11.223029,1.432115,23.765135,15.566722
"HPV","campaign","ALB",35.673395,2.748433,75.433887,52.476425
"HPV","campaign","ARM",NA,NA,NA,NA
"HPV","campaign","AZE",3.424594,1.975574,4.746553,3.621133
"HPV","campaign","BDI",16.001882,1.175072,47.273834,1.982606
"HPV","campaign","BEN",7.021269,5.238338,10.737171,6.640286
"HPV","campaign","BFA",NA,NA,NA,NA
"HPV","campaign","BGD",9.371241,4.25314,16.551657,9.564943
"HPV","campaign","BIH",12.802883,4.660301,23.823951,15.624086
"HPV","campaign","BLR",6.401727,3.528578,11.440352,4.585155
"HPV","campaign","BLZ",NA,NA,NA,NA
"HPV","campaign","BOL",9.276793,5.401438,12.908028,10.464782
"HPV","campaign","BTN",NA,NA,NA,NA
"HPV","campaign","CAF",23.576893,8.023783,41.418948,18.434936
"HPV","campaign","CHN",5.556194,4.258497,7.489227,5.310532
"HPV","campaign","CIV",15.794656,7.875845,26.619526,11.075957
"HPV","campaign","CMR",NA,NA,NA,NA
"HPV","campaign","COD",15.458046,9.599479,26.226055,14.620453
"HPV","campaign","COG",12.195647,8.889618,16.035758,12.167967
"HPV","campaign","COL",10.185832,8.559714,12.62532,9.734186
"HPV","campaign","COM",17.91166,3.606273,47.145269,4.928455
"HPV","campaign","CPV",108.622079,9.262816,253.327232,25.459454
"HPV","campaign","CUB",10.482523,6.34915,16.420573,10.078898
"HPV","campaign","DJI",14.429322,5.949512,21.802501,15.349298
"HPV","campaign","DMA",NA,NA,NA,NA
"HPV","campaign","DZA",4.534744,3.036268,6.137938,4.586418
"HPV","campaign","ECU",12.475677,8.712349,15.280099,13.001255
"HPV","campaign","EGY",4.315022,1.795743,7.627952,4.750395
"HPV","campaign","ERI",8.982539,6.171878,16.332031,7.919038
"HPV","campaign","ETH",NA,NA,NA,NA
"HPV","campaign","FJI",NA,NA,NA,NA
"HPV","campaign","FSM",17.30385,8.518128,29.357655,14.205669
"HPV","campaign","GEO",21.415783,3.846334,41.555226,32.721612
"HPV","campaign","GHA",14.013041,8.707449,21.054415,13.604421
"HPV","campaign","GIN",21.193263,11.51375,31.310319,22.469134
"HPV","campaign","GMB",17.949888,2.67014,42.079991,22.343183
"HPV","campaign","GNB",16.597322,4.963027,48.863218,10.480466
"HPV","campaign","GRD",NA,NA,NA,NA
"HPV","campaign","GTM",17.575953,12.022414,26.175117,15.938776
"HPV","campaign","GUY",NA,NA,NA,NA
"HPV","campaign","HND",NA,NA,NA,NA
"HPV","campaign","HTI",10.817943,8.44673,14.656383,10.534259
"HPV","campaign","IDN",NA,NA,NA,NA
"HPV","campaign","IND",11.378552,8.602781,13.019698,11.877152
"HPV","campaign","IRN",5.81175,1.91962,10.851787,2.330833
"HPV","campaign","IRQ",8.85828,1.405727,17.976705,2.088364
"HPV","campaign","JAM",9.232068,3.848031,16.081843,5.559714
"HPV","campaign","JOR",2.062881,0.961367,3.895425,1.965515
"HPV","campaign","KEN",11.351484,7.260547,15.642274,11.312943
"HPV","campaign","KGZ",5.60941,1.211104,11.255502,7.676719
"HPV","campaign","KHM",19.514107,5.765854,32.493986,26.653362
"HPV","campaign","KIR",10.928333,2.951988,23.066308,4.743584
"HPV","campaign","LAO",7.557399,3.914209,10.376964,8.105415
"HPV","campaign","LBR",NA,NA,NA,NA
"HPV","campaign","LCA",NA,NA,NA,NA
"HPV","campaign","LKA",7.334219,5.542382,11.306979,6.37014
"HPV","campaign","LSO",24.430777,14.165988,35.896095,24.551434
"HPV","campaign","MAR",19.567101,5.793505,39.143755,7.732415
"HPV","campaign","MDA",5.27501,3.124723,8.681814,5.158699
"HPV","campaign","MDG",32.982635,16.373983,46.582524,35.591006
"HPV","campaign","MDV",NA,NA,NA,NA
"HPV","campaign","MHL",NA,NA,NA,NA
"HPV","campaign","MKD",NA,NA,NA,NA
"HPV","campaign","MLI",11.994267,3.123417,22.92064,15.633326
"HPV","campaign","MMR",NA,NA,NA,NA
"HPV","campaign","MNG",9.01977,4.04132,15.930972,6.284071
"HPV","campaign","MOZ",NA,NA,NA,NA
"HPV","campaign","MRT",20.33852,7.041821,31.605278,22.419958
"HPV","campaign","MWI",NA,NA,NA,NA
"HPV","campaign","NAM",23.372588,17.884115,29.62535,23.110863
"HPV","campaign","NER",5.614507,3.379738,10.768802,4.883246
"HPV","campaign","NGA",10.469588,6.729497,15.263638,9.987239
"HPV","campaign","NIC",8.335608,4.284292,13.334818,9.760311
"HPV","campaign","NPL",15.321061,11.832191,19.40943,15.148253
"HPV","campaign","PAK",5.432072,2.603725,8.844173,4.212853
"HPV","campaign","PER",14.353789,10.765976,17.846313,14.942114
"HPV","campaign","PHL",NA,NA,NA,NA
"HPV","campaign","PNG",12.731206,1.970209,47.389227,6.166612
"HPV","campaign","PRK",10.257139,3.801675,18.256827,6.09054
"HPV","campaign","PRY",22.982902,18.399359,28.738858,22.829429
"HPV","campaign","PSE",10.341089,1.752119,24.201665,11.139111
"HPV","campaign","RWA",11.64594,7.217193,20.232265,9.785287
"HPV","campaign","SDN",14.258208,5.132421,26.218409,18.520322
"HPV","campaign","SEN",NA,NA,NA,NA
"HPV","campaign","SLB",10.306804,3.836001,34.512306,5.645521
"HPV","campaign","SLE",10.94778,7.825075,13.414525,11.257675
"HPV","campaign","SLV",NA,NA,NA,NA
"HPV","campaign","SOM",14.85864,9.436809,22.654837,14.400568
"HPV","campaign","SRB",2462.839695,8.006901,6612.245168,2980
"HPV","campaign","SSD",9.287896,5.655349,17.24773,8.208174
"HPV","campaign","STP",97.480067,0.011683,747.104266,0.027017
"HPV","campaign","SWZ",29.089165,14.478409,45.53305,22.645226
"HPV","campaign","SYR",2.326372,0.586547,8.103133,1.630932
"HPV","campaign","TCD",5.375919,1.293833,12.64374,2.199875
"HPV","campaign","TGO",8.337087,3.539572,16.063824,8.108103
"HPV","campaign","THA",7.638896,4.668265,10.362433,8.785231
"HPV","campaign","TJK",26.747562,4.373653,58.446785,33.381144
"HPV","campaign","TKM",NA,NA,NA,NA
"HPV","campaign","TLS",5.644173,1.35085,13.929099,2.409884
"HPV","campaign","TON",70.347084,20.53422,132.756243,34.033103
"HPV","campaign","TUN",5.680146,2.279595,9.201963,7.167994
"HPV","campaign","TUV",NA,NA,NA,NA
"HPV","campaign","TZA",NA,NA,NA,NA
"HPV","campaign","UGA",NA,NA,NA,NA
"HPV","campaign","UKR",3.924641,2.372984,5.087511,3.980194
"HPV","campaign","UZB",NA,NA,NA,NA
"HPV","campaign","VCT",19.087951,10.076503,30.080548,15.209872
"HPV","campaign","VEN",6.631452,0.089862,14.906823,0.121896
"HPV","campaign","VNM",4.190809,3.448465,4.824445,4.254649
"HPV","campaign","VUT",6.353072,0.005396,29.86744,0.014029
"HPV","campaign","WSM",7.250057,0.586459,44.500538,1.61886
"HPV","campaign","XK",655.062492,1.119179,1496.124034,966.868557
"HPV","campaign","YEM",3.711097,0.834244,6.043714,4.858928
"HPV","campaign","ZAF",12.51906,7.306816,16.748406,14.517207
"HPV","campaign","ZMB",NA,NA,NA,NA
"HPV","campaign","ZWE",30.277162,22.201769,39.983711,28.84387
"HPV","routine","AFG",5.369015,3.95012,7.433264,5.153539
"HPV","routine","AGO",10.84184,1.474044,23.616573,2.62254
"HPV","routine","ALB",3.738508,2.41951,4.872881,3.844935
"HPV","routine","ARM",28.388199,6.751805,51.663892,38.580339
"HPV","routine","AZE",3.164942,1.751874,4.701515,2.877149
"HPV","routine","BDI",16.302421,1.178029,44.909457,15.264901
"HPV","routine","BEN",7.14516,5.200306,12.022088,6.499331
"HPV","routine","BFA",7.251097,3.331297,17.059351,4.613426
"HPV","routine","BGD",8.273999,4.647127,13.648739,7.719055
"HPV","routine","BIH",13.358264,4.12468,24.949747,17.531905
"HPV","routine","BLR",6.091451,3.200111,11.003493,5.572546
"HPV","routine","BLZ",21.164732,13.348835,28.514709,21.518282
"HPV","routine","BOL",12.55499,6.140574,19.385261,9.634432
"HPV","routine","BTN",31.378142,7.96269,59.578979,45.874833
"HPV","routine","CAF",23.022883,8.164162,39.435735,18.533751
"HPV","routine","CHN",9.894535,4.538515,18.914509,5.407174
"HPV","routine","CIV",14.457212,7.451545,23.585228,11.28655
"HPV","routine","CMR",18.711624,13.704564,23.430752,18.777204
"HPV","routine","COD",15.373676,9.089663,25.964896,14.062384
"HPV","routine","COG",12.013136,8.770911,15.341909,12.06954
"HPV","routine","COL",5.994245,3.303021,8.628039,7.369891
"HPV","routine","COM",19.901677,3.727741,52.84854,17.872744
"HPV","routine","CPV",26.105738,8.536068,45.474071,27.012221
"HPV","routine","CUB",9.190916,5.548456,14.722054,8.674414
"HPV","routine","DJI",13.937168,5.849334,20.239372,15.781194
"HPV","routine","DMA",21.771381,11.935065,34.460027,18.435036
"HPV","routine","DZA",5.159126,4.138835,6.404964,5.129187
"HPV","routine","ECU",10.448412,7.747311,12.84326,10.583926
"HPV","routine","EGY",4.80632,1.39831,9.427544,5.089345
"HPV","routine","ERI",9.652151,6.598014,15.010675,9.120563
"HPV","routine","ETH",9.635305,2.215293,18.651377,13.605079
"HPV","routine","FJI",18.076245,5.760484,48.969424,12.677106
"HPV","routine","FSM",13.297463,4.579105,26.468192,7.254926
"HPV","routine","GEO",10.315885,5.606733,15.417945,8.658103
"HPV","routine","GHA",13.093013,8.351738,19.099789,12.64167
"HPV","routine","GIN",22.978694,12.998774,32.995385,23.490282
"HPV","routine","GMB",22.316514,2.158489,54.296759,3.741844
"HPV","routine","GNB",23.93567,13.206202,42.342805,22.58522
"HPV","routine","GRD",9.458812,5.346058,14.514113,9.216639
"HPV","routine","GTM",12.407464,8.923325,15.640018,13.027979
"HPV","routine","GUY",10.166166,7.777448,14.573313,9.797588
"HPV","routine","HND",22.194615,11.040312,38.661822,20.411012
"HPV","routine","HTI",9.685455,6.897365,14.03631,8.971089
"HPV","routine","IDN",14.571614,6.936821,22.601006,10.867894
"HPV","routine","IND",10.244516,7.82005,11.674839,10.676311
"HPV","routine","IRN",5.252148,1.525534,9.693132,7.660658
"HPV","routine","IRQ",8.122018,1.347844,16.587463,1.953221
"HPV","routine","JAM",10.542882,1.370818,20.90476,16.001448
"HPV","routine","JOR",1.706888,0.848678,3.098395,1.398159
"HPV","routine","KEN",14.077689,8.089849,21.488657,12.599481
"HPV","routine","KGZ",5.586143,1.609972,10.522485,7.267859
"HPV","routine","KHM",17.617718,5.06485,30.113034,13.279811
"HPV","routine","KIR",9.897427,2.665114,20.178735,10.962986
"HPV","routine","LAO",6.727283,4.867104,10.954245,6.160112
"HPV","routine","LBR",17.910257,5.805795,49.08302,11.561608
"HPV","routine","LCA",13.350384,5.006501,32.870383,9.435749
"HPV","routine","LKA",5.184596,3.579906,6.247114,5.458923
"HPV","routine","LSO",23.874979,17.157572,33.374837,23.595429
"HPV","routine","MAR",17.369978,5.458486,34.408089,7.105457
"HPV","routine","MDA",5.824251,2.974271,8.930412,6.125139
"HPV","routine","MDG",31.795459,16.294631,42.489898,34.009808
"HPV","routine","MDV",43.462529,14.347891,77.257619,22.194233
"HPV","routine","MHL",13.256074,4.096899,26.317169,7.119905
"HPV","routine","MKD",23.505733,3.684648,49.183655,6.682746
"HPV","routine","MLI",12.840745,2.996437,24.963233,17.234258
"HPV","routine","MMR",18.77822,8.965228,29.844753,19.950957
"HPV","routine","MNG",7.785608,3.478912,12.80124,8.574977
"HPV","routine","MOZ",19.483609,7.20231,32.406969,25.296715
