"disease","activity_type","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","campaign","LAO",9.411654,3.629961,17.961272,9.033227
"COVID-19","campaign","LBR",0.82162,-0.430064,2.006922,0.784584
"COVID-19","campaign","LCA",4.359755,1.964039,8.077903,4.244859
"COVID-19","campaign","LKA",9.396406,4.927446,22.555292,7.897395
"COVID-19","campaign","LSO",1.493392,0.678708,3.245505,1.384196
"COVID-19","campaign","MAR",5.658218,2.347915,15.368131,4.735653
"COVID-19","campaign","MDA",2.72587,1.157274,5.074251,2.600168
"COVID-19","campaign","MDG",3.139341,-5.671158,11.16471,3.076383
"COVID-19","campaign","MDV",9.870876,2.76358,22.600341,8.608673
"COVID-19","campaign","MHL",0,0,0,0
"COVID-19","campaign","MKD",24.460107,7.606169,43.679037,25.687486
"COVID-19","campaign","MLI",1.720437,-1.095098,5.122414,1.573718
"COVID-19","campaign","MMR",4.29137,0.750022,8.851106,3.66674
"COVID-19","campaign","MNG",9.477232,3.58181,21.524904,8.58848
"COVID-19","campaign","MOZ",1.493127,-0.193404,3.162073,1.314092
"COVID-19","campaign","MRT",3.093228,1.234878,7.408633,2.596246
"COVID-19","campaign","MWI",2.306363,-1.149006,5.86919,2.171132
"COVID-19","campaign","NAM",11.916991,3.803774,26.040785,11.085339
"COVID-19","campaign","NER",1.854027,-2.348992,5.258973,1.984419
"COVID-19","campaign","NGA",1.914351,0.698184,3.655264,1.676829
"COVID-19","campaign","NIC",3.047669,0.819521,6.067126,2.82298
"COVID-19","campaign","NPL",4.493482,1.673088,9.155131,3.936187
"COVID-19","campaign","PAK",4.439856,1.768282,9.705733,4.193292
"COVID-19","campaign","PER",25.106451,12.107341,58.222192,20.74448
"COVID-19","campaign","PHL",2.902983,1.131396,5.055494,2.900485
"COVID-19","campaign","PNG",1.370709,-2.552021,6.458258,1.241197
"COVID-19","campaign","PRK",NA,NA,NA,NA
"COVID-19","campaign","PRY",12.184924,5.75415,24.79479,10.725443
"COVID-19","campaign","PSE",4.506268,1.395205,8.990368,4.125572
"COVID-19","campaign","RWA",2.896555,0.843756,6.003698,2.657516
"COVID-19","campaign","SDN",1.96362,-2.424996,6.434269,1.911578
"COVID-19","campaign","SEN",3.225574,-1.139814,6.929737,3.282289
"COVID-19","campaign","SLB",2.449801,1.014338,4.435838,2.170987
"COVID-19","campaign","SLE",1.152697,-0.475984,2.559343,1.18614
"COVID-19","campaign","SLV",5.917452,2.375163,12.7545,5.626574
"COVID-19","campaign","SOM",1.770109,0.22846,3.773928,1.74495
"COVID-19","campaign","SRB",25.855582,15.572331,42.781866,24.742704
"COVID-19","campaign","SSD",1.486832,-1.275545,4.342469,1.072773
"COVID-19","campaign","STP",3.372243,1.52646,6.54376,3.244771
"COVID-19","campaign","SWZ",2.757056,1.055825,6.414181,2.450832
"COVID-19","campaign","SYR",1.641425,-3.1625,7.137339,1.845401
"COVID-19","campaign","TCD",1.017953,-1.234941,3.400245,1.024032
"COVID-19","campaign","TGO",2.613517,0.206339,6.249232,2.473494
"COVID-19","campaign","THA",29.156544,12.534574,70.28325,26.074278
"COVID-19","campaign","TJK",2.399622,0.877017,4.683572,2.143967
"COVID-19","campaign","TKM",4.16941,1.827511,7.974691,3.780524
"COVID-19","campaign","TLS",3.642745,1.484552,7.74769,2.963874
"COVID-19","campaign","TON",1.726693,0.159292,4.738941,1.440266
"COVID-19","campaign","TUN",5.170399,2.365514,9.187592,4.867832
"COVID-19","campaign","TUV",0,0,0,0
"COVID-19","campaign","TZA",1.188577,0.120296,2.592926,1.136806
"COVID-19","campaign","UGA",2.399052,-0.3966,5.498759,2.202124
"COVID-19","campaign","UKR",6.740987,2.726903,12.088134,6.542712
"COVID-19","campaign","UZB",2.530513,1.196975,4.534329,2.306183
"COVID-19","campaign","VCT",1.459603,-0.13806,2.954494,1.422023
"COVID-19","campaign","VEN",4.768554,2.118188,9.639764,4.267907
"COVID-19","campaign","VNM",13.907448,6.490558,25.685211,12.955555
"COVID-19","campaign","VUT",-0.000979,-0.864001,1.168267,-0.06889
"COVID-19","campaign","WSM",2.784038,0.539867,6.689528,2.328366
"COVID-19","campaign","XK",0,0,0,0
"COVID-19","campaign","YEM",1.7098,-6.706478,11.805778,1.663438
"COVID-19","campaign","ZAF",16.368551,5.400546,42.585182,13.085301
"COVID-19","campaign","ZMB",1.992668,0.817435,4.044208,1.80626
"COVID-19","campaign","ZWE",3.757249,1.010593,7.84792,3.114926
"COVID-19","routine","AFG",135.07404,-25.162981,323.702926,135.055938
"COVID-19","routine","AGO",30.99327,23.219242,41.901908,30.772639
"COVID-19","routine","ALB",0.519631,-10.136214,12.885489,0.953452
"COVID-19","routine","ARM",32.282805,12.220507,55.873421,33.01492
"COVID-19","routine","AZE",125.868735,102.971008,148.664673,126.090114
"COVID-19","routine","BDI",-2.667886,-50.831583,30.954061,1.358832
"COVID-19","routine","BEN",83.055087,6.238688,139.67655,80.392495
"COVID-19","routine","BFA",93.419683,-12.633351,195.179254,102.446448
"COVID-19","routine","BGD",35.022667,15.569681,57.253135,33.4607
"COVID-19","routine","BIH",-1.03639,-13.253513,20.06085,-2.615681
"COVID-19","routine","BLR",3.276505,-48.794081,58.018323,0.853043
"COVID-19","routine","BLZ",13.455146,1.458923,25.426943,13.630509
"COVID-19","routine","BOL",12.825002,-0.495917,22.385836,13.100367
"COVID-19","routine","BTN",34.08508,5.465314,55.471077,34.353401
"COVID-19","routine","CAF",22.739111,0.15734,57.505687,22.046725
"COVID-19","routine","CHN",0,0,0,0
"COVID-19","routine","CIV",19.643837,3.925761,38.892809,19.408445
"COVID-19","routine","CMR",26.317158,-3.212642,44.805386,25.860232
"COVID-19","routine","COD",119.238417,-35.070853,290.217662,130.335022
"COVID-19","routine","COG",144.268234,122.709641,159.744908,144.759817
"COVID-19","routine","COL",-0.39038,-13.329706,17.746235,-3.092973
"COVID-19","routine","COM",59.469163,19.427747,101.351847,56.325407
"COVID-19","routine","CPV",35.499002,16.002005,55.621427,37.884265
"COVID-19","routine","CUB",117.353102,99.760292,131.056057,118.466973
"COVID-19","routine","DJI",167.661136,140.603757,197.647668,168.760982
"COVID-19","routine","DMA",0,0,0,0
"COVID-19","routine","DZA",126.883956,100.275922,152.188251,127.832012
"COVID-19","routine","ECU",1.135068,-17.180407,18.247297,1.408411
"COVID-19","routine","EGY",93.058181,80.375134,106.011777,93.345317
"COVID-19","routine","ERI",NA,NA,NA,NA
"COVID-19","routine","ETH",9.244162,-43.975354,61.847947,8.240651
"COVID-19","routine","FJI",4.693643,-15.908014,19.461069,4.512712
"COVID-19","routine","FSM",55.813783,20.387255,82.983301,55.663696
"COVID-19","routine","GEO",14.482763,3.324049,22.343934,14.919905
"COVID-19","routine","GHA",15.016248,-4.753766,36.982788,13.63684
"COVID-19","routine","GIN",6.677086,-23.745873,36.427888,6.601668
"COVID-19","routine","GMB",-3.501307,-59.917271,67.478221,-0.928824
"COVID-19","routine","GNB",80.355847,-60.643905,183.416267,92.487523
"COVID-19","routine","GRD",94.223306,74.311622,116.140637,94.53664
"COVID-19","routine","GTM",3.914614,-21.801412,35.594147,1.719897
"COVID-19","routine","GUY",14.473779,7.463354,21.626269,14.272028
"COVID-19","routine","HND",8.44542,-5.897897,21.304805,9.277899
"COVID-19","routine","HTI",12.561215,-9.545197,36.130238,9.960803
"COVID-19","routine","IDN",17.015998,-0.185618,36.031522,17.869877
"COVID-19","routine","IND",0.832237,-28.935599,32.455469,2.354674
"COVID-19","routine","IRN",15.421952,3.23491,27.236297,14.845435
"COVID-19","routine","IRQ",-7.552405,-130.510749,86.940567,0.49041
"COVID-19","routine","JAM",0.597926,-22.216223,22.677687,-1.142674
"COVID-19","routine","JOR",-0.073778,-16.262756,15.656108,0.383585
"COVID-19","routine","KEN",1.155973,-13.552008,14.13087,1.254284
"COVID-19","routine","KGZ",14.214558,-0.723287,29.826808,13.949607
"COVID-19","routine","KHM",16.896058,8.945201,26.473876,17.016374
"COVID-19","routine","KIR",10.630865,-0.292813,23.721506,10.102045
"COVID-19","routine","LAO",19.519263,8.950952,33.165976,19.33724
"COVID-19","routine","LBR",0.782559,-55.581254,53.924105,3.314298
"COVID-19","routine","LCA",62.644309,48.615821,77.628489,63.514218
"COVID-19","routine","LKA",28.678177,15.382699,41.743127,29.300618
"COVID-19","routine","LSO",17.59312,8.817637,25.78752,18.094826
"COVID-19","routine","MAR",73.685881,63.938271,84.691351,73.864506
"COVID-19","routine","MDA",19.153575,9.841026,30.086083,18.771988
"COVID-19","routine","MDG",13.47463,-61.482942,115.831838,12.50559
"COVID-19","routine","MDV",25.347693,3.563737,40.93207,26.218925
"COVID-19","routine","MHL",0,0,0,0
"COVID-19","routine","MKD",0.638602,-21.070039,13.642779,1.582391
"COVID-19","routine","MLI",84.706708,-51.955881,189.502238,82.136135
"COVID-19","routine","MMR",93.987101,84.557961,103.558229,92.500964
"COVID-19","routine","MNG",20.415078,9.441192,29.815463,20.292625
"COVID-19","routine","MOZ",34.804854,-2.811056,68.793663,36.994419
"COVID-19","routine","MRT",78.949944,70.58705,86.960108,79.127233
"COVID-19","routine","MWI",3.940455,-26.242098,45.086547,2.565133
"COVID-19","routine","NAM",2.796613,-12.443679,19.162163,2.731539
"COVID-19","routine","NER",107.184693,-51.181535,275.633598,104.903797
"COVID-19","routine","NGA",20.509319,9.907173,32.266301,20.885739
"COVID-19","routine","NIC",26.676811,11.634248,42.380259,25.710537
"COVID-19","routine","NPL",2.096255,-16.416553,22.545287,0.469763
"COVID-19","routine","PAK",18.886227,4.22706,29.717172,18.371069
"COVID-19","routine","PER",-0.991429,-26.001883,15.813062,-0.143553
"COVID-19","routine","PHL",11.937683,0.8066,22.971249,10.760102
"COVID-19","routine","PNG",10.360773,-31.906077,45.319409,8.117313
"COVID-19","routine","PRK",NA,NA,NA,NA
"COVID-19","routine","PRY",-0.510999,-9.965088,10.56546,-0.309781
"COVID-19","routine","PSE",8.741858,-14.42648,25.384348,8.863207
"COVID-19","routine","RWA",-0.945755,-21.679009,25.501265,-1.849516
"COVID-19","routine","SDN",37.422306,-5.193374,72.999467,37.195441
"COVID-19","routine","SEN",13.386201,-8.308602,28.263538,12.642295
"COVID-19","routine","SLB",17.852908,1.158213,30.540248,17.799905
"COVID-19","routine","SLE",-2.003334,-29.825347,27.469525,-5.807128
"COVID-19","routine","SLV",15.965767,6.707882,23.576378,15.942334
"COVID-19","routine","SOM",78.625618,-21.837874,173.448751,82.466547
"COVID-19","routine","SRB",NA,NA,NA,NA
"COVID-19","routine","SSD",57.602191,-212.229027,259.049947,64.644951
"COVID-19","routine","STP",24.212572,9.262615,38.960279,22.249375
"COVID-19","routine","SWZ",18.2024,10.888302,26.35856,18.787659
"COVID-19","routine","SYR",10.730293,-94.405719,138.861622,10.311679
"COVID-19","routine","TCD",1.574223,-37.943277,30.677942,3.442043
"COVID-19","routine","TGO",24.907844,0.73828,55.168517,22.612598
"COVID-19","routine","THA",-4.641514,-29.929712,41.168398,-7.800537
"COVID-19","routine","TJK",86.742112,81.406931,92.924081,87.46432
"COVID-19","routine","TKM",1.521426,-15.16261,17.346264,0.92414
"COVID-19","routine","TLS",16.690707,3.21384,43.26882,17.340211
"COVID-19","routine","TON",13.040003,-19.555329,46.762743,14.241381
"COVID-19","routine","TUN",20.849257,8.417184,37.218931,21.007259
"COVID-19","routine","TUV",0,0,0,0
"COVID-19","routine","TZA",48.465907,-69.736396,102.600264,54.508725
"COVID-19","routine","UGA",44.302435,-17.59942,111.897668,43.124401
"COVID-19","routine","UKR",7.142071,-15.049083,24.905491,7.031766
"COVID-19","routine","UZB",13.333928,1.960172,21.516402,12.778842
"COVID-19","routine","VCT",5.623406,-4.609822,18.439287,5.762277
"COVID-19","routine","VEN",29.905936,6.771305,45.506146,31.515247
"COVID-19","routine","VNM",17.049773,-11.377124,40.739888,18.684927
"COVID-19","routine","VUT",20.634698,3.803245,39.236815,19.523327
"COVID-19","routine","WSM",18.197004,4.020485,30.345092,19.528072
"COVID-19","routine","XK",0,0,0,0
"COVID-19","routine","YEM",13.832225,-173.701681,206.314017,20.127227
"COVID-19","routine","ZAF",2.853295,-30.516843,28.5965,4.583544
"COVID-19","routine","ZMB",15.723615,5.324028,23.858838,15.663451
"COVID-19","routine","ZWE",77.073446,67.532559,87.755639,76.564585
"Cholera","campaign","AFG",1.089049,0.002264,2.424807,1.046757
"Cholera","campaign","CMR",1.427922,0.205147,6.43846,0.854616
"Cholera","campaign","COD",4.159343,0.515423,7.659729,4.053981
"Cholera","campaign","HTI",7.436168,0.313866,52.569927,3.203266
"Cholera","campaign","MOZ",1.524023,0.002997,3.290765,1.491314
"Cholera","campaign","MWI",0.616354,0.020829,1.413747,0.595715
"Cholera","campaign","NGA",3.120229,0.064233,6.261195,3.162927
"Cholera","campaign","SOM",10.135083,0.19402,18.712238,10.030344
"Cholera","campaign","YEM",10.133181,0.04974,20.786216,9.851526
"HPV","campaign","AFG",251.236126,118.133602,404.120701,198.931501
"HPV","campaign","AGO",264.071078,110.763388,440.391797,200.799195
"HPV","campaign","ALB",2538.755299,77.606037,5571.623616,3818.630586
"HPV","campaign","ARM",NA,NA,NA,NA
"HPV","campaign","AZE",145.235868,95.792654,227.143369,132.313427
"HPV","campaign","BDI",354.342165,88.488296,885.567427,142.034995
"HPV","campaign","BEN",300.338913,105.377925,505.132851,368.99536
"HPV","campaign","BFA",NA,NA,NA,NA
"HPV","campaign","BGD",561.186433,121.390776,1219.739902,220.642311
"HPV","campaign","BIH",794.224956,128.69015,1738.784247,181.073463
"HPV","campaign","BLR",374.221092,107.750221,834.087405,133.823193
"HPV","campaign","BLZ",NA,NA,NA,NA
"HPV","campaign","BOL",373.243938,234.48283,586.807794,330.975452
"HPV","campaign","BTN",NA,NA,NA,NA
"HPV","campaign","CAF",1421.965167,140.84062,3003.350239,338.614351
"HPV","campaign","CHN",294.022936,144.565816,557.886515,161.974068
"HPV","campaign","CIV",866.51097,130.541036,1941.533476,172.227792
"HPV","campaign","CMR",NA,NA,NA,NA
"HPV","campaign","COD",622.948457,232.713891,1112.898947,666.397434
"HPV","campaign","COG",565.442101,149.564181,1087.530244,729.492353
"HPV","campaign","COL",508.675422,172.591985,917.181122,700.067696
"HPV","campaign","COM",535.273175,266.717818,1200.946076,446.602912
"HPV","campaign","CPV",7866.545796,243.396969,17995.82469,11578.460443
"HPV","campaign","CUB",599.528867,173.795762,1229.26204,724.611873
"HPV","campaign","DJI",831.042849,124.477174,1568.423519,1226.503464
"HPV","campaign","DMA",NA,NA,NA,NA
"HPV","campaign","DZA",198.664682,109.186643,329.71452,169.234308
"HPV","campaign","ECU",524.115952,228.639675,1015.757414,286.517163
"HPV","campaign","EGY",252.842572,31.595485,555.253027,325.977348
"HPV","campaign","ERI",395.842031,147.545381,625.338996,467.498102
"HPV","campaign","ETH",NA,NA,NA,NA
"HPV","campaign","FJI",NA,NA,NA,NA
"HPV","campaign","FSM",647.081208,424.921416,963.768688,628.681471
"HPV","campaign","GEO",1450.336675,96.57649,3036.948409,2340.433472
"HPV","campaign","GHA",558.565451,226.820829,1040.886944,395.085477
"HPV","campaign","GIN",805.045441,419.070394,1420.430341,768.720969
"HPV","campaign","GMB",353.440081,196.06065,614.223707,326.314264
"HPV","campaign","GNB",449.66065,245.274643,854.729969,413.246793
"HPV","campaign","GRD",NA,NA,NA,NA
"HPV","campaign","GTM",921.528643,246.729254,1962.104884,303.487491
"HPV","campaign","GUY",NA,NA,NA,NA
"HPV","campaign","HND",NA,NA,NA,NA
"HPV","campaign","HTI",519.122009,135.237939,1068.805446,628.680113
"HPV","campaign","IDN",NA,NA,NA,NA
"HPV","campaign","IND",511.347995,268.968186,858.978108,300.766622
"HPV","campaign","IRN",388.770067,42.027614,794.689199,630.802418
"HPV","campaign","IRQ",614.504945,31.501341,1315.516269,995.887629
"HPV","campaign","JAM",318.235772,266.364784,388.141902,314.48811
"HPV","campaign","JOR",73.442261,42.750831,108.226668,73.621953
"HPV","campaign","KEN",481.134903,262.806768,797.338767,392.863639
"HPV","campaign","KGZ",179.985756,89.271888,285.954858,196.030451
"HPV","campaign","KHM",1160.353553,135.200682,2382.551744,318.964261
"HPV","campaign","KIR",347.828268,216.299875,513.323825,347.153029
"HPV","campaign","LAO",379.9481,79.402031,741.511088,189.753722
"HPV","campaign","LBR",NA,NA,NA,NA
"HPV","campaign","LCA",NA,NA,NA,NA
"HPV","campaign","LKA",402.837022,133.284479,830.405637,496.960165
"HPV","campaign","LSO",1274.337949,285.776524,2629.082946,612.721281
"HPV","campaign","MAR",1382.748808,137.386307,2864.569702,2030.284082
"HPV","campaign","MDA",285.261294,76.645799,628.711084,107.842819
"HPV","campaign","MDG",1777.893472,348.498488,3312.863434,2476.328166
"HPV","campaign","MDV",NA,NA,NA,NA
"HPV","campaign","MHL",NA,NA,NA,NA
"HPV","campaign","MKD",NA,NA,NA,NA
"HPV","campaign","MLI",341.852107,237.367852,443.799382,344.182724
"HPV","campaign","MMR",NA,NA,NA,NA
"HPV","campaign","MNG",350.966141,261.291989,477.033005,340.343785
"HPV","campaign","MOZ",NA,NA,NA,NA
"HPV","campaign","MRT",1120.133046,159.21998,2263.351028,1389.639744
"HPV","campaign","MWI",NA,NA,NA,NA
"HPV","campaign","NAM",1149.656122,336.885797,2150.871716,980.932355
"HPV","campaign","NER",238.997128,69.524253,388.447987,262.043258
"HPV","campaign","NGA",555.411265,129.410286,1121.095779,690.036716
"HPV","campaign","NIC",325.321218,250.566554,418.139266,319.627502
"HPV","campaign","NPL",751.548244,228.381116,1412.58845,942.602062
"HPV","campaign","PAK",319.079668,61.267749,634.461705,403.707569
"HPV","campaign","PER",592.63489,298.367172,1004.020473,357.381246
"HPV","campaign","PHL",NA,NA,NA,NA
"HPV","campaign","PNG",338.411291,138.555815,1062.792386,219.918981
"HPV","campaign","PRK",639.966339,130.074865,1283.885383,204.174215
"HPV","campaign","PRY",1128.413635,410.214354,2110.623863,1384.217249
"HPV","campaign","PSE",519.085262,29.398748,968.08081,752.996077
"HPV","campaign","RWA",452.75408,237.733327,685.790471,448.073993
"HPV","campaign","SDN",904.761968,96.261637,1930.596489,1352.96021
"HPV","campaign","SEN",NA,NA,NA,NA
"HPV","campaign","SLB",364.408961,123.646274,768.88944,346.383435
"HPV","campaign","SLE",457.727746,201.85603,869.369728,250.744346
"HPV","campaign","SLV",NA,NA,NA,NA
"HPV","campaign","SOM",659.315471,177.324972,1185.84909,503.644493
"HPV","campaign","SRB",180177.262191,208.772534,475102.627899,225198.092784
"HPV","campaign","SSD",374.360609,138.087405,640.41227,399.14238
"HPV","campaign","STP",1781.352448,1.153718,17676.936124,30.507087
"HPV","campaign","SWZ",1098.628583,753.521526,1523.89954,1067.876511
"HPV","campaign","SYR",91.938168,15.456223,194.693384,103.364174
"HPV","campaign","TCD",153.512898,94.984754,246.98789,145.837958
"HPV","campaign","TGO",261.634975,138.774262,423.085793,251.520918
"HPV","campaign","THA",328.41867,231.915366,478.21035,306.881698
"HPV","campaign","TJK",1840.296739,113.046235,4287.706468,2536.536306
"HPV","campaign","TKM",NA,NA,NA,NA
"HPV","campaign","TLS",167.065398,97.375704,289.439759,152.512067
"HPV","campaign","TON",4695.382593,407.454712,9620.016287,7351.02063
"HPV","campaign","TUN",317.615033,55.58361,667.22054,90.16036
"HPV","campaign","TUV",NA,NA,NA,NA
"HPV","campaign","TZA",NA,NA,NA,NA
"HPV","campaign","UGA",NA,NA,NA,NA
"HPV","campaign","UKR",187.981091,145.203819,271.439642,165.878528
"HPV","campaign","UZB",NA,NA,NA,NA
"HPV","campaign","VCT",1113.140679,247.421874,2148.76933,1612.214083
"HPV","campaign","VEN",170.151373,6.554196,359.821512,291.260671
"HPV","campaign","VNM",194.744486,91.907385,321.089233,235.50012
"HPV","campaign","VUT",237.432671,0.573564,1111.47202,97.252038
"HPV","campaign","WSM",232.407983,38.493787,1376.202954,98.611034
"HPV","campaign","XK",49926.107572,30.027886,110949.623067,80415.283505
"HPV","campaign","YEM",213.564222,18.779075,430.233427,99.471762
"HPV","campaign","ZAF",520.269215,353.249114,827.794868,407.080402
"HPV","campaign","ZMB",NA,NA,NA,NA
"HPV","campaign","ZWE",1497.507341,393.680654,2944.714319,525.313791
"HPV","routine","AFG",245.174684,119.176357,403.993539,189.208733
"HPV","routine","AGO",275.912764,111.846369,475.975188,184.11151
"HPV","routine","ALB",203.280631,75.423423,349.218444,250.186045
"HPV","routine","ARM",1756.504977,172.365731,3689.271025,394.175954
"HPV","routine","AZE",137.545463,95.882294,206.515486,125.738442
"HPV","routine","BDI",370.726279,87.466901,1000.019055,144.765855
"HPV","routine","BEN",301.772646,107.794826,491.342052,377.841331
"HPV","routine","BFA",260.074843,142.318379,373.65347,264.095281
"HPV","routine","BGD",471.262564,139.298473,984.296411,265.883227
"HPV","routine","BIH",827.308706,124.158224,1849.383745,176.583981
"HPV","routine","BLR",365.346364,104.402993,791.959062,136.72956
"HPV","routine","BLZ",1048.487979,312.892716,1861.148036,883.138446
"HPV","routine","BOL",497.207345,398.717768,683.694095,472.605112
"HPV","routine","BTN",2014.581894,216.981963,4342.631459,278.065775
"HPV","routine","CAF",1404.451858,148.73027,2868.114886,2168.221516
"HPV","routine","CHN",567.278385,140.522227,1357.182811,155.52235
"HPV","routine","CIV",489.815167,297.224082,765.325631,400.41453
"HPV","routine","CMR",918.013004,302.417284,1703.416255,477.253523
"HPV","routine","COD",602.017563,252.7611,1083.410873,519.256798
"HPV","routine","COG",562.072864,159.495362,1102.083184,285.994774
"HPV","routine","COL",242.468834,190.21538,316.797645,228.877298
"HPV","routine","COM",556.266451,270.683698,1167.846943,421.34423
"HPV","routine","CPV",1493.902839,253.337118,3228.917891,629.748312
"HPV","routine","CUB",538.54503,162.421984,1120.28313,222.732435
"HPV","routine","DJI",741.987935,131.875207,1462.405327,346.531305
"HPV","routine","DMA",1251.767496,298.647325,2483.542045,1716.591093
"HPV","routine","DZA",257.840389,105.561997,463.399566,306.90522
"HPV","routine","ECU",463.479564,217.431417,886.669008,261.526097
"HPV","routine","EGY",318.472563,29.758168,704.123859,429.170666
"HPV","routine","ERI",432.850146,158.65711,744.19352,376.275905
"HPV","routine","ETH",280.589542,157.916637,429.432338,231.132116
"HPV","routine","FJI",547.17128,294.83626,944.029295,526.747395
"HPV","routine","FSM",477.206199,328.630986,655.753625,475.277601
"HPV","routine","GEO",606.81191,150.153079,1121.916353,870.193379
"HPV","routine","GHA",530.188075,227.255581,976.982947,384.037979
"HPV","routine","GIN",893.143934,467.786931,1576.591135,659.755208
"HPV","routine","GMB",445.09714,158.692539,904.217369,265.835396
"HPV","routine","GNB",1075.391048,254.561911,1868.276963,1397.371707
"HPV","routine","GRD",422.255301,256.237267,672.879278,400.70255
"HPV","routine","GTM",549.304394,310.524169,874.95157,390.168213
"HPV","routine","GUY",1386.444949,559.964176,2317.505411,1665.875873
"HPV","routine","HND",1246.72392,287.037318,2769.83355,370.522272
"HPV","routine","HTI",456.897642,129.956967,1009.353394,165.030258
"HPV","routine","IDN",557.482303,440.169459,772.688485,508.903404
"HPV","routine","IND",472.736055,266.792051,793.472276,298.776127
"HPV","routine","IRN",331.752022,38.819884,695.338628,48.589857
"HPV","routine","IRQ",550.742322,31.487881,1207.641994,44.54143
"HPV","routine","JAM",283.026379,97.594834,517.345617,142.358266
"HPV","routine","JOR",68.764525,39.843122,96.798034,69.324706
"HPV","routine","KEN",576.644668,365.25727,902.545076,526.407944
"HPV","routine","KGZ",197.348604,114.983152,286.800236,197.972639
"HPV","routine","KHM",1084.073601,132.573342,2183.109457,1018.591935
"HPV","routine","KIR",327.730874,180.86958,518.003735,315.011079
"HPV","routine","LAO",305.961554,114.012412,479.983966,364.590758
"HPV","routine","LBR",528.993092,241.777555,898.136802,520.922056
"HPV","routine","LCA",464.717445,227.420761,699.039705,473.56609
"HPV","routine","LKA",240.106808,144.169748,417.694633,199.407118
"HPV","routine","LSO",1091.590237,360.583415,2055.785675,1310.325211
