"disease","country","mean_value","lower_95","upper_95","median_value"
"Rubella","SDN",0.640376,0.031424,1.643169,0.558557
"Rubella","SEN",0.089676,-0.023686,0.27893,0.077908
"Rubella","SLB",0.359988,-0.038908,1.026825,0.317232
"Rubella","SLE",0.236636,0.028195,0.851718,0.160106
"Rubella","SLV",0.13196,0.021748,0.375158,0.098984
"Rubella","SOM",0.23694,-0.050714,0.694956,0.20552
"Rubella","SRB",0.167491,0.030807,0.429043,0.141383
"Rubella","SSD",0.325483,-0.001271,1.262094,0.256964
"Rubella","STP",0.333537,-0.778248,1.423495,0.294495
"Rubella","SWZ",0.009854,-0.613932,0.75916,0.00314
"Rubella","SYR",0.08111,-0.010653,0.243008,0.067385
"Rubella","TCD",0.364158,-0.042622,1.349481,0.284124
"Rubella","TGO",0.215012,-0.1345,1.062029,0.170772
"Rubella","THA",0.234069,0.090028,0.531278,0.203713
"Rubella","TJK",0.373016,0.052023,1.203809,0.259981
"Rubella","TKM",0.249332,0.039175,0.814331,0.182765
"Rubella","TLS",0.019019,-0.382589,0.516826,-6.5e-05
"Rubella","TON",0.191328,-0.421841,0.740505,0.202007
"Rubella","TUN",0.045975,-0.047884,0.152611,0.044018
"Rubella","TUV",0.133112,-0.207517,0.671831,0.091598
"Rubella","TZA",0.287049,0.030074,0.818127,0.235365
"Rubella","UGA",0.147915,-0.114029,0.935893,0.093043
"Rubella","UKR",0.193854,0.04326,0.455639,0.172881
"Rubella","UZB",0.266207,0.042343,0.796582,0.20494
"Rubella","VCT",0.116176,-0.266339,0.530334,0.088239
"Rubella","VEN",0.183522,0.033213,0.472064,0.158547
"Rubella","VNM",0.425762,0.089812,1.039495,0.386337
"Rubella","VUT",0.380409,-0.267406,1.205158,0.342249
"Rubella","WSM",0.240172,-0.289708,0.792825,0.230135
"Rubella","XK",0.097895,-0.19563,0.397644,0.099541
"Rubella","YEM",0.027394,-0.110178,0.158847,0.028112
"Rubella","ZAF",0.15578,-0.258619,0.572801,0.153472
"Rubella","ZMB",0.421193,-0.078836,1.337611,0.333105
"Rubella","ZWE",0.156215,-0.172395,0.895505,0.089315
"Typhoid","AFG",0.484734,0.034126,2.191409,0.313481
"Typhoid","AGO",3.768015,0.28031,8.848371,3.357428
"Typhoid","ALB",0.021276,0,0.153839,0.003507
"Typhoid","ARM",0.003134,0,0.008325,0.002553
"Typhoid","AZE",0.011495,0,0.084366,0.005871
"Typhoid","BDI",3.142415,0.106051,11.472882,1.971762
"Typhoid","BEN",4.358134,0.259897,16.192687,3.207314
"Typhoid","BFA",1.947171,0.252385,6.639725,1.507867
"Typhoid","BGD",0.246135,0.009107,0.697968,0.206154
"Typhoid","BLZ",0.139978,0,0.583506,0.096617
"Typhoid","BOL",0.416419,0.008502,1.549237,0.29403
"Typhoid","BTN",0.095579,0,0.325861,0.07534
"Typhoid","CAF",4.724087,0.405924,12.288296,4.300986
"Typhoid","CIV",1.454734,0.078927,4.653674,1.173523
"Typhoid","CMR",3.726274,0.167878,8.40782,3.472527
"Typhoid","COD",2.040132,0,16.055751,0.425267
"Typhoid","COG",0.554235,0,2.91008,0.203574
"Typhoid","COM",NA,NA,NA,NA
"Typhoid","CPV",0.734379,0,3.236401,0.487208
"Typhoid","CUB",NA,NA,NA,NA
"Typhoid","DJI",0.450146,0.006366,2.079581,0.280419
"Typhoid","ERI",1.044673,0.072403,5.114285,0.647405
"Typhoid","ETH",1.177281,-0.016411,6.549341,0.642181
"Typhoid","FJI",0.101017,0,0.3354,0.076351
"Typhoid","FSM",0.030085,0,0.104252,0.024048
"Typhoid","GEO",0.001251,0,0.003743,0.001092
"Typhoid","GHA",0.871913,0.145217,2.304029,0.750971
"Typhoid","GIN",NA,NA,NA,NA
"Typhoid","GMB",0.868637,0.090217,2.634944,0.689427
"Typhoid","GNB",0.792902,0.035753,2.689835,0.617896
"Typhoid","GTM",0.242001,0,1.000033,0.167471
"Typhoid","GUY",0.151142,0,0.673179,0.08307
"Typhoid","HND",0.143432,0.000548,0.509604,0.10669
"Typhoid","HTI",0.343907,0.003126,1.100588,0.268267
"Typhoid","IDN",0.065504,0.00254,0.201905,0.05551
"Typhoid","IND",0.137516,0.013135,0.348949,0.119179
"Typhoid","IRN",NA,NA,NA,NA
"Typhoid","KEN",1.263188,0.214728,4.411936,0.971851
"Typhoid","KGZ",NA,NA,NA,NA
"Typhoid","KHM",0.276847,0.01835,1.103588,0.203146
"Typhoid","KIR",0.884868,0,3.237875,0.663685
"Typhoid","LAO",0.364794,0.012899,1.555018,0.259512
"Typhoid","LBR",3.092568,0.321261,12.266587,2.09391
"Typhoid","LKA",0.105826,0.007601,0.436732,0.076437
"Typhoid","LSO",NA,NA,NA,NA
"Typhoid","MAR",0.088323,0.000606,0.250734,0.082135
"Typhoid","MDA",NA,NA,NA,NA
"Typhoid","MDG",2.037737,0.200765,7.898225,1.282033
"Typhoid","MLI",1.446301,0.164826,6.172689,1.058086
"Typhoid","MMR",0.168188,0.009464,0.864878,0.109229
"Typhoid","MNG",0.112245,0,0.583464,0.071668
"Typhoid","MOZ",0.854818,0.091182,3.4716,0.60477
"Typhoid","MRT",1.253736,0.136136,4.67847,0.939963
"Typhoid","MWI",0.519758,0.079981,1.989513,0.35276
"Typhoid","NAM",0.32253,0.00564,0.942849,0.260298
"Typhoid","NER",1.383139,0.139473,4.642338,1.066685
"Typhoid","NGA",1.31607,0.202682,3.835008,1.062929
"Typhoid","NIC",NA,NA,NA,NA
"Typhoid","NPL",0.172954,0.009032,0.600327,0.124523
"Typhoid","PAK",0.046473,0.006026,0.121512,0.0405
"Typhoid","PER",0.258394,0.009712,0.868539,0.195554
"Typhoid","PHL",0.349313,0.019178,1.515716,0.244817
"Typhoid","PNG",9.303519,0.116009,32.725731,6.447485
"Typhoid","PRK",NA,NA,NA,NA
"Typhoid","PRY",0.086905,0,0.353167,0.060837
"Typhoid","RWA",0.74007,0.078566,4.626157,0.448629
"Typhoid","SDN",0.510028,0.004996,1.78258,0.387591
"Typhoid","SEN",0.899136,0.148621,2.80286,0.729303
"Typhoid","SLB",2.210953,0,8.208863,1.576651
"Typhoid","SLE",2.350894,0.146394,10.223052,1.614603
"Typhoid","SLV",0.03241,0,0.129829,0.022646
"Typhoid","SOM",NA,NA,NA,NA
"Typhoid","SSD",NA,NA,NA,NA
"Typhoid","STP",2.438132,0,7.104003,2.076295
"Typhoid","SWZ",0.456582,0,1.810908,0.31025
"Typhoid","TCD",6.114262,0.332725,14.642013,5.678547
"Typhoid","TGO",1.273123,0.124201,5.670205,0.926978
"Typhoid","THA",0.090175,-0.002608,0.336516,0.052182
"Typhoid","TJK",NA,NA,NA,NA
"Typhoid","TLS",NA,NA,NA,NA
"Typhoid","TON",NA,NA,NA,NA
"Typhoid","TZA",1.038932,0.099256,5.78895,0.612588
"Typhoid","UGA",0.634361,0.047638,2.667506,0.426506
"Typhoid","UKR",NA,NA,NA,NA
"Typhoid","UZB",0.133003,0.005122,0.546629,0.090091
"Typhoid","VEN",0.051577,0,0.203864,0.035483
"Typhoid","VNM",NA,NA,NA,NA
"Typhoid","VUT",0.326471,0,1.134059,0.240216
"Typhoid","WSM",0.159927,0,0.579363,0.114819
"Typhoid","YEM",1.763099,-0.357314,7.429851,1.377154
"Typhoid","ZAF",0.378157,0.028692,1.341702,0.278733
"Typhoid","ZMB",0.749704,0.104222,3.571761,0.485183
"Typhoid","ZWE",0.426542,0.027596,2.025798,0.263246
"YF","AGO",0.865646,0.169455,1.996504,0.796919
"YF","BDI",0.74908,0.216618,1.675048,0.696666
"YF","BEN",3.891368,0.60584,10.920088,3.244012
"YF","BFA",3.093163,0.692411,7.794833,2.683443
"YF","CAF",3.486669,0.433725,9.645154,2.948317
"YF","CIV",7.281595,0.526985,21.777377,6.233721
"YF","CMR",10.17461,0.46161,29.468946,9.126096
"YF","COD",1.95603,0.176295,5.4343,1.651617
"YF","COG",0.89026,0.209545,1.948412,0.814616
"YF","COL",2.733241,0.427111,7.669988,2.350651
"YF","ECU",0.841206,0.23703,2.493788,0.665127
"YF","ERI",2.182527,0.102519,6.308127,1.893578
"YF","ETH",0.276741,0.051025,0.665261,0.24762
"YF","GHA",5.403853,0.473009,15.034968,4.506987
"YF","GIN",7.646877,0.858436,21.293802,6.631524
"YF","GMB",2.948285,0.549482,7.9858,2.562771
"YF","GNB",2.130058,0.40377,5.212528,1.952055
"YF","KEN",5.287916,0.176632,16.138255,4.545439
"YF","LBR",3.75067,0.99348,8.245895,3.439255
"YF","MLI",2.276936,0.589839,5.051432,2.029599
"YF","MRT",4.289686,0.516519,10.946195,3.701181
"YF","NER",1.237257,0.220089,3.204776,1.080135
"YF","NGA",1.88015,0.333448,4.961795,1.620151
"YF","PER",1.578285,0.425393,4.97199,1.297811
"YF","RWA",0.901654,0.221368,2.038644,0.806689
"YF","SDN",2.143523,0.170987,5.678433,1.902257
"YF","SEN",5.919275,0.804316,16.362356,5.173165
"YF","SLE",5.186763,0.620261,14.947819,4.48531
"YF","SOM",2.886044,0.191115,8.211591,2.526688
"YF","SSD",1.363138,0.146,3.471578,1.242539
"YF","TCD",0.857316,0.195626,2.058418,0.763648
"YF","TGO",4.104417,0.674628,9.744269,3.641137
"YF","TZA",2.076068,0.145303,5.900546,1.769976
"YF","UGA",2.414793,0.291975,6.246507,2.124263
"YF","VEN",2.929943,0.518854,8.229042,2.531188
"YF","ZMB",0.972749,0.137034,2.611868,0.881098
